"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max"
1987,76.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1988,105.599998474121,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1989,66.1999969482422,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1990,69,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1991,81.9000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1992,111.699996948242,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1993,108.300003051758,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1994,48.2000007629395,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1995,64,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1996,90,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1997,125.199996948242,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1998,93.1999969482422,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
1999,60.5,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2000,73.8000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2001,67.4000015258789,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2002,111.5,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2003,70.3000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2004,88,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2005,96.0999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2006,69.6999969482422,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2007,76.5,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2008,75,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2009,90.3000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2010,83.5999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2011,75.5,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2012,89.5999984741211,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
2013,65.8000030517578,6.7182,-1.5994,59,269,87.0830510672876,84.1297414056186,167.899993896484,243.899993896484
