"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1971,27.1000003814697,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1972,14.3000001907349,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1973,10.6999998092651,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1974,5.80000019073486,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1975,9.5,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1976,19.7000007629395,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1977,15.1000003814697,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1978,9.60000038146973,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1979,20.2999992370605,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1980,5.5,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1981,13.8999996185303,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1982,10.8999996185303,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1983,5.09999990463257,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1984,13.8999996185303,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1985,5.30000019073486,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1986,3.29999995231628,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1987,11.1000003814697,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1988,12.1999998092651,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1989,6.40000009536743,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1990,12.8000001907349,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1991,3.90000009536743,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1992,7.5,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1993,15.5,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1994,8.39999961853027,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1995,14.3000001907349,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1996,9.39999961853027,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1997,11.5,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1998,9.5,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1999,5.09999990463257,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2000,9.30000019073486,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2001,10.1000003814697,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2002,30.7999992370605,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2003,10.5,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2004,12,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2005,22.6000003814697,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2006,12.6999998092651,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2007,17.8999996185303,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2008,4.09999990463257,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2009,2.90000009536743,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2010,9,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2011,13.3999996185303,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
2012,15.3999996185303,40.15,94.683,62,1140,10.5064516144414,77.0579118620849,30.7999992370605,614.700012207031,"Asia"
1957,18,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1958,20.2000007629395,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1959,40.5,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1960,19.2999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1961,37.2999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1962,22.2000007629395,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1963,28.7999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1964,18.3999996185303,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1965,17,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1966,15.6999998092651,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1967,24.3999996185303,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1968,23.5,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1969,20.8999996185303,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1970,20,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1971,22,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1972,21.7000007629395,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1973,15.8000001907349,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1974,40,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1975,33.7000007629395,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1976,22.5,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1977,25.2999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1978,16.7999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1979,39.2999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1980,21.6000003814697,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1981,29,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1982,34.4000015258789,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1983,18,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1984,19.2999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1985,29.2000007629395,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1986,27,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1987,31.5,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1988,29.5,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1989,25.1000003814697,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1990,17.8999996185303,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1991,22.1000003814697,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1992,14.8999996185303,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1993,19.2999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1994,34.2000007629395,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1995,33,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1996,35.7999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1997,44.7999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1998,23.5,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1999,19.2999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2000,35.4000015258789,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2001,22.8999996185303,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2002,27.7999992370605,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2003,26.3999996185303,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2004,28.5,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2005,21.6000003814697,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2006,47.2000007629395,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2007,24.6000003814697,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2008,31.6000003814697,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2009,22.5,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2010,30.1000003814697,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2011,25.5,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
2012,19.2000007629395,37.333,100.133,56,3302,26,77.0579118620849,47.2000007629395,614.700012207031,"Asia"
1951,16.7999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1952,48,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1953,36.5999984741211,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1954,42.4000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1955,26.8999996185303,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1956,25.8999996185303,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1957,29.6000003814697,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1958,34.2999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1959,18.1000003814697,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1960,24.7000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1961,49.4000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1962,39.9000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1963,22.8999996185303,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1964,32.2000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1965,41.4000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1966,28.7000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1967,43.5999984741211,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1968,39.0999984741211,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1969,34.2000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1970,30.7000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1971,39.4000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1972,44.7000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1973,37.9000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1974,29.7999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1975,23,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1976,57.4000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1977,38,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1978,37.5,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1979,46,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1980,32.2999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1981,28.2999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1982,63.4000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1983,26.8999996185303,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1984,60.7999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1985,34.7000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1986,19.3999996185303,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1987,30.1000003814697,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1988,52.5,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1989,40.0999984741211,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1990,37.7000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1991,24.2000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1992,27.2999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1993,28.5,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1994,33.2000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1995,21.2999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1996,46.7000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1997,31.2999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1998,40.4000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1999,20.7999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2000,54.2999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2001,29.7000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2002,19.2000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2003,30,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2004,85.5,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2005,29.2000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2006,23,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2007,26.6000003814697,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2008,43.4000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2009,49.4000015258789,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2010,30.2999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2011,37.2999992370605,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
2012,51.2000007629395,49.25,119.7,62,650,35.9370969649284,77.0579118620849,85.5,614.700012207031,"Asia"
1901,121.900001525879,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1902,105.400001525879,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1903,135.100006103516,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1904,138.199996948242,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1905,75.9000015258789,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1906,124.5,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1907,59.9000015258789,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1908,156.199996948242,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1909,139.199996948242,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1910,72.4000015258789,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1911,99.0999984741211,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1912,61,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1913,102.400001525879,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1914,96.5,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1915,250.199996948242,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1916,91.4000015258789,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1917,80,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1918,99.5999984741211,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1919,102.900001525879,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1920,66,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1921,97.8000030517578,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1922,118.099998474121,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1923,123.199996948242,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1924,100.300003051758,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1925,157,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1926,85.0999984741211,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1927,89.4000015258789,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1928,61.5,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1929,105.400001525879,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1930,93.1999969482422,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1931,104.599998474121,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1932,52.0999984741211,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1933,74.4000015258789,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1934,91.6999969482422,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1935,40.9000015258789,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1936,96.3000030517578,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1937,112,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1938,113.800003051758,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1939,109,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1940,104.599998474121,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1941,121.400001525879,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1942,101.599998474121,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1943,86.0999984741211,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1944,62.5,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1945,55.9000015258789,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1946,109.5,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1947,311.700012207031,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1948,93.1999969482422,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1949,124,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1950,65,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1951,120.400001525879,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1952,130.300003051758,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1953,175.800003051758,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1954,56.9000015258789,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1955,93,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1956,73.4000015258789,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1957,122.199996948242,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1958,128.399993896484,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1959,90.5999984741211,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1961,103,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1962,95.5999984741211,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1963,98.1999969482422,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1964,111,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1965,153.399993896484,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1966,105,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1967,164.800003051758,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1968,71.8000030517578,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1969,102.800003051758,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1970,140.600006103516,26.867,80.933,69,111,106.902898816095,77.0579118620849,311.700012207031,614.700012207031,"Asia"
1901,79.1999969482422,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1902,201.399993896484,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1903,68.5999984741211,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1904,122.900001525879,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1905,123.400001525879,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1906,128.800003051758,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1907,149.399993896484,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1908,160.5,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1909,103.400001525879,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1910,131.800003051758,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1911,89.9000015258789,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1912,78.1999969482422,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1913,136.399993896484,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1914,165.399993896484,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1915,266.200012207031,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1916,187.199996948242,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1917,164.600006103516,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1918,366,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1919,89.9000015258789,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1920,102.599998474121,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
1921,87.4000015258789,25.62,85.17,67,53,123.195522137542,77.0579118620849,366,614.700012207031,"Asia"
