"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1932,107,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1933,63,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1934,65,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1935,70.5,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1938,40,36.63,4.2,53,942,65.2773585049611,48.3039568482543,113,116.5,"Mediterranean area"
1917,34,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1918,39.4000015258789,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1919,44.5,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1920,69.3000030517578,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1921,104,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1922,51.0999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1923,40.5999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1924,29.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1925,61,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1926,56.5999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1927,40.5999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1928,27.3999996185303,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1929,45.7000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1930,58.4000015258789,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1931,40.5999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1932,41.4000015258789,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1933,14.1999998092651,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1934,57.9000015258789,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1935,44.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1936,60.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1937,38.5999984741211,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1938,44.5,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1939,43.2000007629395,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
1940,30.5,34.6667,33.0497,97,5,44.7752578479728,48.3039568482543,104,116.5,"Mediterranean area"
