"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1983,90.8000030517578,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1984,103.400001525879,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1985,30.2000007629395,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1986,125.800003051758,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1987,93,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1988,65.5999984741211,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1989,26.6000003814697,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1990,77.8000030517578,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1991,125.800003051758,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1992,40.4000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1993,122.400001525879,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1994,61.2000007629395,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1995,74.4000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1996,120,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1997,83.8000030517578,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1998,57.7999992370605,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
1999,64.8000030517578,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2000,94.4000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2001,103,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2002,69.1999969482422,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2003,74.4000015258789,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2004,66,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2005,55.5999984741211,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2006,67,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
2007,65.5999984741211,-18.2292,127.6636,74,422,72.8594597996892,66.3826407243687,202.199996948242,303.5,"Australia"
