"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max"
1964,63,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1965,30,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1966,68,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1967,64,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1968,21,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1969,56,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1970,21.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1971,43,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1972,27,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1973,28.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1974,46.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1975,42,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1976,42,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1977,25,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1978,29,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1979,25,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1980,16.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1981,40,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1982,44.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1983,46,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1985,24,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1986,56,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1987,35,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1988,160,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1989,31,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1990,21,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1991,45,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1992,34.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1993,33.2999992370605,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1994,39,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1995,26,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1996,23,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1997,30.2999992370605,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1998,32.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
2000,24.3999996185303,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
2001,16.7999992370605,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
2005,27.8999996185303,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
2006,66.5,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
2007,39.0999984741211,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
2008,48.2999992370605,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
2009,53.7999992370605,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
2011,106.900001525879,25.367,-101.017,58,1790,41.9741378323785,58.1469386909863,160,223
1942,32.2999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1943,42.4000015258789,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1948,42.9000015258789,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1949,40.0999984741211,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1950,31,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1951,52.5999984741211,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1952,23.3999996185303,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1953,24.8999996185303,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1954,59.9000015258789,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
1955,49.2999992370605,22.9167,-103.1,60,2235.7,43.5649998982747,58.1469386909863,121.199996948242,223
