"...1","Maximum value","Latitude","Longitude","M","Z","Singular_mean","Overall_mean","Singular_max","Overall_max","Area"
1907,40.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1908,71.3000030517578,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1909,57,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1910,68.4000015258789,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1911,56.5999984741211,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1912,50.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1913,46.7999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1914,60.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1915,42,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1916,70.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1917,46.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1918,47.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1919,49.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1920,74.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1921,69.3000030517578,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1922,48.2000007629395,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1923,50.7999992370605,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
1924,57.5,60.6458,6.2233,122,323,57.4737705793537,38.7122881910895,104.300003051758,115.400001525879,"Europe"
